1083.5847745763374,764.9183965068887,1448.5300074399695,3297.0331785231956
912.494762949166,774.8632245939816,1585.6041779593565,3272.962165502504
1054.601896308841,303.639563315867,1016.9262747986866,2375.167734423395
793.3827143967309,582.040635769899,580.5016469741348,1955.9249971407648
563.2386622231223,95.00969490924165,283.3952010183358,941.6435581506997
657.5620600824748,394.5139935602546,110.4665443317266,1162.542597974456
396.04357992777045,133.73143095663943,333.60659592571994,863.3816068101298
935.5154420420425,521.7094573248492,405.3704253288721,1862.5953246957638
1237.9384236558678,635.80924034642,232.92842160196463,2106.6760856042524
827.5251132478263,1303.124620830813,822.5741832396668,2953.223917318306
841.6850101467262,1161.4937222560307,521.5417469598343,2524.720479362591
1515.3306415405848,1174.1594407273358,728.4931049502653,3417.983187218186
1693.247752567333,705.3321844527381,1222.5912862767773,3621.1712232968484
1236.435688065942,1045.6475260790194,889.3253823294458,3171.408596474407
796.9005264537604,1480.9894540442265,370.2188647696396,2648.1088452676267
409.15963125480516,66.42210905412063,150.37593984962405,625.9576801585498
280.21015761821366,34.54231433506045,193.84994094281262,508.6024128960867
1464.081635591489,341.9052054980656,602.4123833776085,2408.399224467163
863.6445206739047,752.7841234932698,774.848173525173,2391.2768176923473
1240.5894140479263,1175.979161686054,1544.9652556348801,3961.533831368861
